"username","date","retweets","favorites","text","geo","mentions","hashtags","id","permalink","emoji"
"613ternalBullet","2019-09-29 15:27","0","0","the way i've seen so many cns fanarts and a lot of them just whitewashed becky g 😦 and hobi cause he isnt as pale as they made him look.","","","","1178436274601902081","https://twitter.com/613ternalBullet/status/1178436274601902081","😦"
"TavioneLF","2019-09-29 15:27","0","0","Minshew 😦😦","","","","1178436218578751491","https://twitter.com/TavioneLF/status/1178436218578751491","😦 😴"
"S_AhjumMathee","2019-09-29 15:26","0","0","181 all the way down to 27😦","","","","1178435893776048134","https://twitter.com/S_AhjumMathee/status/1178435893776048134","😦"
"smitajamdar","2019-09-29 15:26","0","5","Why do corridors like this look so terrifying 😦 pic.twitter.com/ZwtKvXbjGO","","","","1178435877468606464","https://twitter.com/smitajamdar/status/1178435877468606464","😦"
"Dra_Boogie","2019-09-29 15:25","0","0","Excuse me, ma’am?! 😦","","","","1178435741036240897","https://twitter.com/Dra_Boogie/status/1178435741036240897","😦"
"TheWhiteQueeen","2019-09-29 15:25","0","0","What!! Zulema killed Saray? 😦😦😦😦","","","","1178435731611619328","https://twitter.com/TheWhiteQueeen/status/1178435731611619328","😦 😦 😦 😦"
"carlosargiless","2019-09-29 15:24","0","2","Eres cruel 😦","","","","1178435490590142466","https://twitter.com/carlosargiless/status/1178435490590142466","😦"
"__CallMeBee__","2019-09-29 15:24","0","1","Oh gosh, I'm super sorry to hear this elli 😦 I know exactly what having constant nightmares is like, you're not alone just remember that!! 😦","","","","1178435352815702016","https://twitter.com/__CallMeBee__/status/1178435352815702016","😦 😊"
"xkyxky","2019-09-29 15:23","0","0","your upper body 😦","","","","1178435056253231104","https://twitter.com/xkyxky/status/1178435056253231104","😦"
"imokaybby_","2019-09-29 15:21","0","0","For the first time liat manual plasenta 😦","","","","1178434563753725952","https://twitter.com/imokaybby_/status/1178434563753725952","😦"
"Warriors423","2019-09-29 15:21","0","1","#prayersforaxtonray 😦😦 haha pic.twitter.com/i2VglXmPTG","","","#prayersforaxtonray","1178434553263902720","https://twitter.com/Warriors423/status/1178434553263902720","😦 🙏🏾"
"colinfaherty","2019-09-29 15:20","0","5","What i’m the world did i just watch.  😦😦😦😦😦😦😦😦 https://twitter.com/Section10Pod/status/1178433732589637633 …","","","","1178434444241321984","https://twitter.com/colinfaherty/status/1178434444241321984","😦 😦 😦 😦 😦 😦 😦 😦"
"OrchidNYC","2019-09-29 15:19","0","1","This is... yikes 😦 https://twitter.com/HamillHimself/status/1178394628464070656 …","","","","1178434273105338372","https://twitter.com/OrchidNYC/status/1178434273105338372","😦"
"EmilyroseRob","2019-09-29 15:19","0","1","Women that go on Chat Shows & admit that they don't know. .. 😦","","","","1178434214808739847","https://twitter.com/EmilyroseRob/status/1178434214808739847","😦"
"gsgbikewash","2019-09-29 15:18","1","1","He is mentally disturbed 😦 How do these people even get a job like he has... we are in a world of trouble if this is the standard","","","","1178433999863271424","https://twitter.com/gsgbikewash/status/1178433999863271424","😦"
"pirireuI","2019-09-29 15:18","0","0","I went to the school portal since I heard our schedule is out today but then I saw a notif we have to pick our extra classes starting @ 9...NOOO I wanted to do a mask then sleep it's like 6...😦 wth they didn't even send an email 😦  pic.twitter.com/BVgjEm2XPi","","@","","1178433965981458433","https://twitter.com/pirireuI/status/1178433965981458433","😦 😭"
"Nhicxxsie22","2019-09-29 15:18","0","1","I miss Jisoo so much 😦😦 What's up unnie!!!!!  #blackpinkjisoo @ygofficialblinkpic.twitter.com/yAl37cWIXH","","@ygofficialblinkpic","#blackpinkjisoo","1178433830333476865","https://twitter.com/Nhicxxsie22/status/1178433830333476865","😦 😭"
"judy_armes","2019-09-29 15:17","0","0","MS ___😮😮😮  😮😮What Is a Chronic Lesion With a Paramagnetic Rim + Why Should You Care? via @EverydayHealthhttps://www.everydayhealth.com/columns/trevis-gleason-life-with-multiple-sclerosis/chronic-lesion-with-paramagnetic-rim/ …","","@EverydayHealthhttps","","1178433520160694274","https://twitter.com/judy_armes/status/1178433520160694274","😮 👣 😦 👣 ☘"
"VetsMeandcris18","2019-09-29 15:15","0","1","Wow... I can't believe I fell for it. Saw @Jim_Jordan  trending on Twitter because ALLEGEDLY certain clips were circulating showing @jaketapper getting the best of him. Had me feeling😦😦😦 Then I watched the whole segment and I'm all like...😦😦😦😦 pic.twitter.com/cwmu02on3E","","@Jim_Jordan @jaketapper","","1178433156896174080","https://twitter.com/VetsMeandcris18/status/1178433156896174080","😦 😧 😢 🌝 😃 😂 🤣"
"ChiefELHeru","2019-09-29 15:14","0","1","The NFC NORTH is one hard hittin’ division!!! Lmao sheesh! 😦😦😦😦","","","","1178433014143082501","https://twitter.com/ChiefELHeru/status/1178433014143082501","😦 🤦🏾‍♂️ 🤦🏾‍♂️ 🤦🏾‍♂️"
"kasinduuu","2019-09-29 15:13","0","1","Why will you do that in the first place 😂😂","","","","1178432670730248192","https://twitter.com/kasinduuu/status/1178432670730248192","😂 😦"
"ChiefKaitlin","2019-09-29 15:13","0","1","you are the bravest woman I have ever met 😦😦","","","","1178432587657662464","https://twitter.com/ChiefKaitlin/status/1178432587657662464","😦 😦"
"judy_armes","2019-09-29 15:13","0","0","😮😮Migraine History Linked to Increase in All-Cause Dementia Risk😮😮😮 https://www.neurologyadvisor.com/topics/migraine-and-headache/migraine-history-linked-to-increase-in-all-cause-dementia-risk/ …","","","","1178432584906346499","https://twitter.com/judy_armes/status/1178432584906346499","😮 😦 😮 👣 ☘"
"judy_armes","2019-09-29 15:12","0","0","😮😮😮😮😮  Late-Onset Multiple Sclerosis Doubled in Women Over Last 60 Years https://www.neurologyadvisor.com/advisor-channels/multiple-sclerosis-advisor/late-onset-multiple-sclerosis-doubled-in-women-over-last-60-years/ …","","","","1178432444653019136","https://twitter.com/judy_armes/status/1178432444653019136","😮 🥀 😦 😮 👣"
"mwanapoppi","2019-09-29 15:09","0","0","TCHAAYYYEE 😦😦 https://twitter.com/jade_audou/status/1178391929605836800 …","","","","1178431558589517824","https://twitter.com/mwanapoppi/status/1178431558589517824","😦 😦"
"booksandbass","2019-09-29 15:06","0","2","Look... I’ve been making moves for a while now and just keep getting taunted and keep standing my ground so maybe if I make it through my first month as a vegetarian, I’ll allow myself one greasy, hot slice of pepperoni pizza. And in a few days I’ll be at Wakaan... 🤪🤪🤪","","","","1178431003108487172","https://twitter.com/booksandbass/status/1178431003108487172","🤪 😦 🤤"
"usman_nyc","2019-09-29 15:06","4","4","Witnessed this 🙋🏻‍♂️🙋🏻‍♂️This traitor walks with a cane and looked like deer caught 🙋🏻‍♂️ in front of headlights 🙋🏻‍♂️ #UNGA2019 #ImranKhanVoiceOfKashmirhttps://twitter.com/Haqeeqat_TV/status/1178236682761641984 …","","","#UNGA2019 #ImranKhanVoiceOfKashmirhttps","1178430844693815297","https://twitter.com/usman_nyc/status/1178430844693815297","🙋🏻‍♂️ ‼️ 😦 😤"
"4rroulette","2019-09-29 15:04","0","0","you guys look so great with this outfits 😦","","","","1178430450752266241","https://twitter.com/4rroulette/status/1178430450752266241","😦"
"dwightinarmor","2019-09-29 16:59","1","9","Did you miss tonight's new episode?? 😧 We've got you covered. 😧 Stream on-demand now: https://bit.ly/2mb2QYf  #SirDwight #BYUtvpic.twitter.com/hgG69hFoHC","","","#SirDwight #BYUtvpic","1178459248491024384","https://twitter.com/dwightinarmor/status/1178459248491024384","😧 👍"
"patinobrandy","2019-09-29 16:59","1","4","She TRIGGERED 😧😧","","","","1178459196452474881","https://twitter.com/patinobrandy/status/1178459196452474881","😧 😧"
"immichellefaith","2019-09-29 16:58","0","1","i wanna go back to fright fest this weekend 😧","","","","1178459177762660352","https://twitter.com/immichellefaith/status/1178459177762660352","😧"
"MahalMadness","2019-09-29 16:58","0","1","Yoooo wtf 😧😧😧 https://twitter.com/Spilling_The_T/status/1178004507659325441 …","","","","1178459136931094529","https://twitter.com/MahalMadness/status/1178459136931094529","😧 🥴 😣"
"Gregory88172180","2019-09-29 16:58","0","3","Not well 😧😧😧😧😧 pic.twitter.com/l2MicUR0nS","","","","1178459037169373184","https://twitter.com/Gregory88172180/status/1178459037169373184","😧 😧 😧 😧 😧"
"ausgrandprix","2019-09-29 16:58","2","20","""I don't know exactly what happened there."" @ScuderiaFerrari was on course for a one-two finish & everything went wrong 😧 #RussianGP #F1http://aus.gp/0116 ","","@ScuderiaFerrari","#RussianGP #F1http","1178458938188140550","https://twitter.com/ausgrandprix/status/1178458938188140550","😧"
"FavSkyKing","2019-09-29 16:57","0","0","OMG, the worst news i heard lately 😧 good luck my guy @Ikebbnaija19","","@Ikebbnaija19","","1178458935709356032","https://twitter.com/FavSkyKing/status/1178458935709356032","😧"
"ChiekChiek","2019-09-29 16:57","0","0","I read play with ami 😧","","","","1178458913987018754","https://twitter.com/ChiekChiek/status/1178458913987018754","😧"
"DohyunDolphin","2019-09-29 16:56","1","5","U GOT IT KCON DAY2    Expectation: SEUNGSEOK OF COURSE and WBK 🙄🙄  Reality: RYEONSEUNG?!?!?!?!?! 🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄 pic.twitter.com/VcHuiwwa6E","","","","1178458591444885504","https://twitter.com/DohyunDolphin/status/1178458591444885504","🙄 💕 😱 😱 😱 😱 😱 😧 😧 😧 😧 😧"
"snipermike30","2019-09-29 16:56","0","2","Fucking Insane 😧 https://twitter.com/brfootball/status/1178441590731206656 …","","","","1178458553746481152","https://twitter.com/snipermike30/status/1178458553746481152","😧"
"escaartss","2019-09-29 16:54","0","0","tru theres just too much characters i luv 😧","","","","1178458150866841600","https://twitter.com/escaartss/status/1178458150866841600","😧"
"IrahanaFarisi","2019-09-29 16:54","0","0","Najong😧😧😧😧😧😧","","","","1178458105568350208","https://twitter.com/IrahanaFarisi/status/1178458105568350208","😧 😧 😧 🤢 🤢 🤢"
"ViancaPacheco","2019-09-29 16:54","0","1","I photoshopped my eyebrows lower to see what it would look like.    This project was inspired by my Animoji being stuck like this for all eternity: 😯😯    I just wanna emote like everybody else. pic.twitter.com/YKjudv22yb","","","","1178458061146595328","https://twitter.com/ViancaPacheco/status/1178458061146595328","😯 😧"
"Carlygrishamm","2019-09-29 16:53","0","4","A tornado in Davis, California 😧 https://twitter.com/h20cheermom/status/1178126151937449984 …","","","","1178457857651462144","https://twitter.com/Carlygrishamm/status/1178457857651462144","😧"
"scruehefner","2019-09-29 16:53","1","16","Jesus yo I been a fan but this one here..😧😧😧 https://twitter.com/acupofrain/status/1178369894259347456 …","","","","1178457811078041601","https://twitter.com/scruehefner/status/1178457811078041601","😧 😬 😩"
"dreamy_seavey","2019-09-29 16:53","0","0","@JonahMarais what did u do😧😧 pic.twitter.com/p7MAuSZ0Ez","","@JonahMarais","","1178457795735310339","https://twitter.com/dreamy_seavey/status/1178457795735310339","😧 ❤️"
"SarahPerez__","2019-09-29 16:52","0","0","Ils sont gros w😧😧","","","","1178457524833587206","https://twitter.com/SarahPerez__/status/1178457524833587206","😧 😧"
"Roselady64","2019-09-29 16:51","0","1","Poltergeist II: The Other Side (1986) - Movie Trailer https://youtu.be/1MVl-U-QlgA  via @YouTube Found it for you, OK, now I've seen that I'm off to bed😧 will put a comedy dvd on upstairs, I'll fall asleep but it might help me not to dream about this trailer😧😧😧","","@YouTube","","1178457295325466625","https://twitter.com/Roselady64/status/1178457295325466625","😧 😊 ❤️ 🌹"
"CobiJamesMartin","2019-09-29 16:51","0","0","Well that was horrifying 😧 pic.twitter.com/uWJcYHqjgv","","","","1178457249880166400","https://twitter.com/CobiJamesMartin/status/1178457249880166400","😧"
"_TELLemBout_B","2019-09-29 16:50","0","0","Yooooo this episode on Queen of the South is some crazy shit! Buddy with all these rituals 😧","","","","1178457092648128512","https://twitter.com/_TELLemBout_B/status/1178457092648128512","😧"
"jeenforcers","2019-09-29 16:50","0","1","Even my characters are a little stunned. 😧","","","","1178456945021325312","https://twitter.com/jeenforcers/status/1178456945021325312","😧"
"NathanAChase","2019-09-29 16:49","0","0","Going to be a long season 😧 https://twitter.com/BarstoolsTweets/status/1178396751222493189 …","","","","1178456811235622913","https://twitter.com/NathanAChase/status/1178456811235622913","😧"
"MokrabN","2019-09-29 16:48","0","1","Terrible 😧","","","","1178456616741560320","https://twitter.com/MokrabN/status/1178456616741560320","😧"
"justCHISOM1","2019-09-29 16:48","0","0","Where did God keep all this kinds of friends 😧😧 https://twitter.com/DJPhemzydee/status/1178278565269430272 …","","","","1178456449170726912","https://twitter.com/justCHISOM1/status/1178456449170726912","😧 😢"
"EricDavidStrang","2019-09-29 16:47","1","44","This is a huge development if true 😳😳","","","","1178456214012907526","https://twitter.com/EricDavidStrang/status/1178456214012907526","😳 😧"
"ScherzMyx","2019-09-29 16:46","0","0","Imagine that moment when your on a bus standing for a half an hour😧 till sit where vacant😧","","","","1178456053375090690","https://twitter.com/ScherzMyx/status/1178456053375090690","😧 😭"
"x0xolivia","2019-09-29 16:46","0","1","Well I think it’s officially official - I’m not getting shipment #1...the tracking still hasn’t updated. I’m so worried 😧 should I contact JVC again tomorrow or wait it out a little longer?","","","#1","1178456034169491456","https://twitter.com/x0xolivia/status/1178456034169491456","😧"
"2Marquiise","2019-09-29 16:45","0","0","Buccs beat the undefeated rams 😧","","","","1178455893068922881","https://twitter.com/2Marquiise/status/1178455893068922881","😧"
"K9Dasy","2019-09-29 16:45","1","7","Ohh damn if I knew you was over here I got Grizzly’s birthday gift but we’re down in Yelm area 😧","","","","1178455846482657280","https://twitter.com/K9Dasy/status/1178455846482657280","😧"
"DamorianFlowers","2019-09-29 16:45","1","1","That’s crazy. 😧","","","","1178455704795074561","https://twitter.com/DamorianFlowers/status/1178455704795074561","😧"
"Ttu__23","2019-09-29 16:44","0","0","Why he do that 😧😧 https://twitter.com/TheHoopCentral/status/1178448705873006592 …","","","","1178455651405746177","https://twitter.com/Ttu__23/status/1178455651405746177","😧 🥴"
"eternalNorth23","2019-09-29 16:44","0","1","where in canada ? 😧","","","","1178455580639481857","https://twitter.com/eternalNorth23/status/1178455580639481857","😧"
